Map Colour,Hexidecimal ID,Province Name,Province Owner,Region
,FF3,,Lithuania,Vinycia
,FF4,,Lithuania,Vinycia
,FF5,,Lithuania,Vinycia
,FF6,,Lithuania,Vinycia
,FF7,,Lithuania,Vinycia
,FF8,,Lithuania,Vinycia
,FF9,,Lithuania,Vinycia
,FFA,,Lithuania,Vinycia
,FFB,,Lithuania,Vinycia
,FFC,,Lithuania,Vinycia
,FFD,,Lithuania,Vinycia
,FFE,Braclavas,Lithuania,Vinycia
,FFF,,Lithuania,Vinycia
,1000,,Lithuania,Vinycia
,1001,,Lithuania,Vinycia
,1002,,Lithuania,Vinycia
,1003,,Lithuania,Vinycia
,1004,Vinycia,Lithuania,Vinycia
,1005,,Lithuania,Vinycia
,1006,,Lithuania,Vinycia
,1007,,Lithuania,Vinycia
,1008,,Lithuania,Kijevas
,1009,,Lithuania,Luckas
,100A,,Lithuania,Luckas
,100B,,Lithuania,Luckas
,100C,,Lithuania,Luckas
,100D,,Lithuania,Luckas
,100E,,Lithuania,Luckas
,100F,,Lithuania,Luckas
,1010,,Lithuania,Luckas
,1011,,Lithuania,Luckas
,1012,,Lithuania,Luckas
,1013,,Lithuania,Luckas
,1014,,Lithuania,Luckas
,1015,,Lithuania,Luckas
,1016,,Lithuania,Luckas
,1017,,Lithuania,Luckas
,1018,Kremenecas,Lithuania,Luckas
,1019,,Lithuania,Luckas
,101A,,Lithuania,Luckas
,101B,,Lithuania,Luckas
,101C,,Lithuania,Luckas
,101D,,Lithuania,Luckas
,101E,,Lithuania,Luckas
,101F,,Lithuania,Luckas
,1020,,Lithuania,Luckas
,1021,Luckas,Lithuania,Luckas
,1022,,Lithuania,Luckas
,1023,,Lithuania,Luckas
,1024,,Lithuania,Luckas
,1025,Volodymyras,Lithuania,Luckas
,1026,,Lithuania,Luckas
,1027,,Lithuania,Luckas
,1028,,Lithuania,Luckas
,1029,,Lithuania,Luckas
,102A,,Lithuania,Pinskas
,102B,,Lithuania,Luckas
,102C,,Lithuania,Luckas
,102D,,Lithuania,Luckas
,102E,,Lithuania,Luckas
,102F,,Lithuania,Luckas
,1030,,Lithuania,Pinskas
,1031,,Lithuania,Pinskas
,1032,,Lithuania,Pinskas
,1033,,Lithuania,Pinskas
,1034,,Lithuania,Pinskas
,1035,,Lithuania,Pinskas
,1036,,Lithuania,Pinskas
,1037,Pinskas,Lithuania,Pinskas
,1038,,Lithuania,Pinskas
,1039,,Lithuania,Pinskas
,103A,,Lithuania,Pinskas
,103B,,Lithuania,Brestas
,103C,,Lithuania,Brestas
,103D,,Lithuania,Brestas
,103E,,Lithuania,Brestas
,103F,Brestas,Lithuania,Brestas
,1040,,Lithuania,Brestas
,1041,,Lithuania,Brestas
,1042,,Lithuania,Brestas
,1043,,Lithuania,Brestas
,1044,,Lithuania,Brestas
,1045,,Lithuania,Brestas
,1046,,Lithuania,Brestas
,1047,,Lithuania,Naugardukas
,1048,,Lithuania,Naugardukas
,1049,,Lithuania,Naugardukas
,104A,,Lithuania,Naugardukas
,104B,,Lithuania,Naugardukas
,104C,,Lithuania,Trakai
,104D,,Lithuania,Naugardukas
,104E,,Lithuania,Brestas
,104F,,Lithuania,Brestas
,1050,Palenkės Melnikas,Lithuania,Brestas
,1051,,Lithuania,Brestas
,1052,,Lithuania,Brestas
,1053,,Lithuania,Brestas
,1054,,Lithuania,Brestas
,1055,Drohičinas,Lithuania,Brestas
,1056,,Lithuania,Brestas
,1057,,Lithuania,Brestas
,1058,Palenkės Belskas,Lithuania,Brestas
,1059,,Lithuania,Brestas
,105A,,Lithuania,Trakai
,105B,,Lithuania,Trakai
,105C,Gardinas,Lithuania,Trakai
,105D,,Lithuania,Trakai
,105E,,Lithuania,Brestas
,105F,,Lithuania,Brestas
,1060,,Lithuania,Brestas
,1061,Wąsosz,Poland,Mazowsze
,1062,Radziłłów,Poland,Mazowsze
,1063,Wizna,Poland,Mazowsze
,1064,Zambrów,Poland,Mazowsze
,1065,Nur,Poland,Mazowsze
,1066,Ostrów,Poland,Mazowsze
,1067,Łomża,Poland,Mazowsze
,1068,Kolno,Poland,Mazowsze
,1069,,Poland,Mazowsze
,106A,,Poland,Mazowsze
,106B,Ostrołęka,Poland,Mazowsze
,106C,Przasnysz,Poland,Mazowsze
,106D,,Poland,Mazowsze
,106E,Ciechanów,Poland,Mazowsze
,106F,Różan,Poland,Mazowsze
,1070,Maków Mazowiecki,Poland,Mazowsze
,1071,Kamieńczyk,Poland,Mazowsze
,1072,,Poland,Mazowsze
,1073,Liw,Czersk,Mazowsze
,1074,,Poland,Mazowsze
,1075,Serock,Poland,Mazowsze
,1076,Nowe Miasto,Poland,Mazowsze
,1077,Zakroczym,Poland,Mazowsze
,1078,,Poland,Mazowsze
,1079,Sąchock,Poland,Mazowsze
,107A,Wyszogród,Poland,Mazowsze
,107B,,Poland,Mazowsze
,107C,Błonie,Poland,Mazowsze
,107D,Warsaw,Poland,Mazowsze
,107E,Tarczyn,Poland,Mazowsze
,107F,Grójec,Czersk,Mazowsze
,1080,Czersk,Czersk,Mazowsze
,1081,,Czersk,Mazowsze
,1082,Garwolin,Czersk,Mazowsze
,1083,Warka,Czersk,Mazowsze
,1084,Memel,Royal Prussia,Prussia
,1085,Nowemiasto,Royal Prussia,Prussia
,1086,Splitter,Royal Prussia,Prussia
,1087,Timber,Royal Prussia,Prussia
,1088,Tilsit,Royal Prussia,Prussia
,1089,Schlauerburg,Royal Prussia,Prussia
,108A,Ragnit,Royal Prussia,Prussia
,108B,,Royal Prussia,Prussia
,108C,,Royal Prussia,Prussia
,108D,,Royal Prussia,Prussia
,108E,Sperling,Royal Prussia,Prussia
,108F,Stradaunen,Royal Prussia,Prussia
,1090,Lötzen,Royal Prussia,Prussia
,1091,Lyck,Royal Prussia,Prussia
,1092,Johannisburg,Royal Prussia,Prussia
,1093,,Royal Prussia,Prussia
,1094,Rastenburg,Royal Prussia,Prussia
,1095,Seehesten,Royal Prussia,Prussia
,1096,Ortelsburg,Royal Prussia,Prussia
,1097,Willenberg,Royal Prussia,Prussia
,1098,Bassenheim,Royal Prussia,Prussia
,1099,Neidenburg,Royal Prussia,Prussia
,109A,Osterode,Royal Prussia,Prussia
,109B,Mohrungen,Royal Prussia,Prussia
,109C,Riesenburg,Royal Prussia,Prussia
,109D,Christburg,Royal Prussia,Prussia
,109E,Deutsch Eylau,Royal Prussia,Prussia
,109F,Marienwerder,Royal Prussia,Prussia
,10A0,Barten,Royal Prussia,Prussia
,10A1,Allenburg,Royal Prussia,Prussia
,10A2,Bartenstein,Royal Prussia,Prussia
,10A3,Domnau,Royal Prussia,Prussia
,10A4,Grossendorf,Royal Prussia,Prussia
,10A5,Heiligenbeil,Royal Prussia,Prussia
,10A6,Balga,Royal Prussia,Prussia
,10A7,Preussich Eylau,Royal Prussia,Prussia
,10A8,Königsberg,Royal Prussia,Prussia
,10A9,Wehlau,Royal Prussia,Prussia
,10AA,Laukischken,Royal Prussia,Prussia
,10AB,Labiau,Royal Prussia,Prussia
,10AC,Gallgarben,Royal Prussia,Prussia
,10AD,Cranz,Royal Prussia,Prussia
,10AE,Fischhausen,Royal Prussia,Prussia
,10AF,Allenstein,Warmia,Prussia
,10B0,Wartenburg,Warmia,Prussia
,10B1,Rössel,Warmia,Prussia
,10B2,Seeburg,Warmia,Prussia
,10B3,Wormditt,Warmia,Prussia
,10B4,Heilsberg,Warmia,Prussia
,10B5,Mehlsack,Warmia,Prussia
,10B6,Elbing,Royal Prussia,Pomerelia
,10B7,Marienburg,Royal Prussia,Pomerelia
,10B8,Stuhm,Royal Prussia,Pomerelia
,10B9,,Royal Prussia,Pomerelia
,10BA,Danzig,Royal Prussia,Pomerelia
,10BB,Dirschau,Royal Prussia,Pomerelia
,10BC,Schöneck in Westpreussen,Royal Prussia,Pomerelia
,10BD,Oliva,Royal Prussia,Pomerelia
,10BE,Puck,Royal Prussia,Pomerelia
,10BF,Mirchau,Royal Prussia,Pomerelia
,10C0,,Royal Prussia,Pomerelia
,10C1,Preussisch Stargard,Royal Prussia,Pomerelia
,10C2,Neuenburg in Westpreussen,Royal Prussia,Pomerelia
,10C3,Gross Schliewitz,Royal Prussia,Pomerelia
,10C4,Graudenz,Royal Prussia,Pomerelia
,10C5,Rehden,Royal Prussia,Pomerelia
,10C6,Neumark in Westpreussen,Royal Prussia,Pomerelia
,10C7,Strasburg in Westpreussen,Royal Prussia,Pomerelia
,10C8,Thorn,Royal Prussia,Pomerelia
,10C9,Kulm,Royal Prussia,Pomerelia
,10CA,Schwetz,Royal Prussia,Pomerelia
,10CB,,Royal Prussia,Pomerelia
,10CC,Tuchel,Royal Prussia,Pomerelia
,10CD,Rittel,Royal Prussia,Pomerelia
,10CE,Schlochau,Royal Prussia,Pomerelia
,10CF,,Royal Prussia,Pomerelia
,10D0,Hammerstein,Royal Prussia,Pomerelia
,10D1,,Poland,West Wielkopolska
,10D2,,Poland,West Wielkopolska
,10D3,Nakło,Poland,West Wielkopolska
,10D4,,Poland,West Wielkopolska
,10D5,,Poland,West Wielkopolska
,10D6,Wałcz,Poland,West Wielkopolska
,10D7,,Poland,West Wielkopolska
,10D8,,Poland,West Wielkopolska
,10D9,,Poland,West Wielkopolska
,10DA,,Poland,West Wielkopolska
,10DB,,Poland,West Wielkopolska
,10DC,,Poland,West Wielkopolska
,10DD,,Poland,West Wielkopolska
,10DE,,Poland,West Wielkopolska
,10DF,,Poland,West Wielkopolska
,10E0,,Poland,West Wielkopolska
,10E1,Poznań,Poland,West Wielkopolska
,10E2,,Poland,West Wielkopolska
,10E3,,Poland,West Wielkopolska
,10E4,,Poland,West Wielkopolska
,10E5,Wschowa,Poland,West Wielkopolska
,10E6,,Poland,West Wielkopolska
,10E7,,Poland,West Wielkopolska
,10E8,Kościan,Poland,West Wielkopolska
,10E9,,Poland,West Wielkopolska
,10EA,,Poland,West Wielkopolska
,10EB,,Poland,West Wielkopolska
,10EC,Pzydry,Poland,West Wielkopolska
,10ED,Konin,Poland,West Wielkopolska
,10EE,,Poland,West Wielkopolska
,10EF,Kalisz,Poland,West Wielkopolska
,10F0,Ostrzeszów,Poland,East Wielkopolska
,10F1,Sieradz,Poland,East Wielkopolska
,10F2,,Poland,East Wielkopolska
,10F3,,Poland,West Wielkopolska
,10F4,,Poland,West Wielkopolska
,10F5,Gniezno,Poland,West Wielkopolska
,10F6,,Poland,West Wielkopolska
,10F7,,Poland,West Wielkopolska
,10F8,Kcynia,Poland,West Wielkopolska
,10F9,Bydgoszcz,Poland,East Wielkopolska
,10FA,,Poland,East Wielkopolska
,10FB,,Poland,West Wielkopolska
,10FC,,Poland,West Wielkopolska
,10FD,Inowrocław,Poland,East Wielkopolska
,10FE,Kruszwica,Poland,East Wielkopolska
,10FF,Radziejów,Poland,East Wielkopolska
,1100,Brześć Kujawski,Poland,East Wielkopolska
,1101,Przedecz,Poland,East Wielkopolska
,1102,Kowal,Poland,East Wielkopolska
,1103,Dobrzyń,Poland,Mazowsze
,1104,Lipno,Poland,Mazowsze
,1105,,Poland,Mazowsze
,1106,Rypin,Poland,Mazowsze
,1107,Sierpc,Poland,Mazowsze
,1108,Szreńsk,Poland,Mazowsze
,1109,Mława,Poland,Mazowsze
,110A,Niedzbórz,Poland,Mazowsze
,110B,Raciąż,Poland,Mazowsze
,110C,Płońsk,Poland,Mazowsze
,110D,Bielsk,Poland,Mazowsze
,110E,Płock,Poland,Mazowsze
,110F,Gostynin,Poland,Mazowsze
,1110,Gąbin,Poland,Mazowsze
,1111,Sochaczew,Poland,Mazowsze
,1112,Orłów,Poland,East Wielkopolska
,1113,,Poland,East Wielkopolska
,1114,,Poland,East Wielkopolska
,1115,Łęczyca,Poland,East Wielkopolska
,1116,Brzeziny,Poland,East Wielkopolska
,1117,Szadek,Poland,East Wielkopolska
,1118,Rawa Mazowiecka,Poland,Mazowsze
,1119,Mszczorów,Poland,Mazowsze
,111A,Radom,Poland,West Małopolska
,111B,,Poland,West Małopolska
,111C,,Poland,West Małopolska
,111D,Opoczno,Poland,West Małopolska
,111E,,Poland,East Wielkopolska
,111F,Piotrków Trybunalski,Poland,East Wielkopolska
,1120,,Poland,East Wielkopolska
,1121,Wieluń,Poland,East Wielkopolska
,1122,,Poland,East Wielkopolska
,1123,,Poland,East Wielkopolska
,1124,Radomsko,Poland,East Wielkopolska
,1125,,Poland,East Wielkopolska
,1126,,Poland,West Małopolska
,1127,,Poland,West Małopolska
,1128,,Poland,East Wielkopolska
,1129,,Poland,West Małopolska
,112A,Lelów,Poland,West Małopolska
,112B,Książ Wielki,Poland,West Małopolska
,112C,Siewierz,Siewierz,Silesia
,112D,,Poland,West Małopolska
,112E,Oświęcim,Poland,Silesia
,112F,,Poland,West Małopolska
,1130,Zator,Poland,Silesia
,1131,Cracow,Poland,West Małopolska
,1132,,Poland,West Małopolska
,1133,Bochnia,Poland,West Małopolska
,1134,Szczyrzyca,Poland,West Małopolska
,1135,,Poland,West Małopolska
,1136,Proszowice,Poland,West Małopolska
,1137,,Poland,West Małopolska
,1138,,Poland,West Małopolska
,1139,Chęciny,Poland,West Małopolska
,113A,,Poland,West Małopolska
,113B,,Poland,West Małopolska
,113C,,Poland,West Małopolska
,113D,Wiślica,Poland,West Małopolska
,113E,,Poland,West Małopolska
,113F,,Poland,West Małopolska
,1140,Tarnów,Poland,West Małopolska
,1141,,Poland,West Małopolska
,1142,Nowy Sącz,Poland,West Małopolska
,1143,,Poland,West Małopolska
,1144,Muszyna,Poland,West Małopolska
,1145,Lubowla,Hungary,Kassa
,1146,,Hungary,Kassa
,1147,Biecz,Poland,West Małopolska
,1148,Pilzno,Poland,West Małopolska
,1149,,Poland,West Małopolska
,114A,,Poland,West Małopolska
,114B,,Poland,West Małopolska
,114C,,Poland,West Małopolska
,114D,Sandomierz,Poland,West Małopolska
,114E,,Poland,West Małopolska
,114F,Opatów,Poland,West Małopolska
,1150,,Poland,West Małopolska
,1151,,Poland,West Małopolska
,1152,,Poland,West Małopolska
,1153,Stężyca,Poland,West Małopolska
,1154,Łuków,Poland,West Małopolska
,1155,,Poland,West Małopolska
,1156,,Lithuania,Brestas
,1157,,Poland,West Małopolska
,1158,Kazimierz Dolny,Poland,West Małopolska
,1159,,Poland,West Małopolska
,115A,,Poland,West Małopolska
,115B,Lublin,Poland,West Małopolska
,115C,,Poland,West Małopolska
,115D,,Poland,West Małopolska
,115E,,Poland,West Małopolska
,115F,,Poland,East Małopolska
,1160,Krasnystaw,Poland,East Małopolska
,1161,,Poland,East Małopolska
,1162,,Poland,East Małopolska
,1163,,Poland,East Małopolska
,1164,,Poland,East Małopolska
,1165,,Poland,East Małopolska
,1166,,Poland,East Małopolska
,1167,Chelm,Poland,East Małopolska
,1168,Horodło,Poland,East Małopolska
,1169,Grabowiec,Poland,East Małopolska
,116A,,Poland,East Małopolska
,116B,,Poland,East Małopolska
,116C,,Poland,East Małopolska
,116D,,Poland,East Małopolska
,116E,,Poland,East Małopolska
,116F,,Poland,West Małopolska
,1170,Jarosław,Poland,East Małopolska
,1171,,Poland,East Małopolska
,1172,Sanok,Poland,East Małopolska
,1173,,Poland,East Małopolska
,1174,Przemyśl,Poland,East Małopolska
,1175,,Poland,East Małopolska
,1176,,Poland,East Małopolska
,1177,Sambor,Poland,East Małopolska
,1178,,Poland,East Małopolska
,1179,,Poland,East Małopolska
,117A,Stryj,Poland,East Małopolska
,117B,Drohobycz,Poland,East Małopolska
,117C,,Poland,East Małopolska
,117D,Horodok,Poland,East Małopolska
,117E,,Poland,East Małopolska
,117F,,Poland,East Małopolska
,1180,Lwów,Poland,East Małopolska
,1181,,Poland,East Małopolska
,1182,Bełz,Poland,East Małopolska
,1183,,Poland,East Małopolska
,1184,,Poland,East Małopolska
,1185,,Poland,East Małopolska
,1186,Busk,Poland,East Małopolska
,1187,,Poland,East Małopolska
,1188,,Poland,East Małopolska
,1189,,Poland,East Małopolska
,118A,,Poland,East Małopolska
,118B,,Poland,East Małopolska
,118C,Żydaczów,Poland,East Małopolska
,118D,,Poland,East Małopolska
,118E,,Poland,East Małopolska
,118F,,Poland,East Małopolska
,1190,,Poland,East Małopolska
,1191,Halicz,Poland,East Małopolska
,1192,,Poland,East Małopolska
,1193,,Poland,East Małopolska
,1194,,Poland,East Małopolska
,1195,,Poland,East Małopolska
,1196,,Poland,East Małopolska
,1197,,Poland,East Małopolska
,1198,,Poland,East Małopolska
,1199,,Poland,East Małopolska
,119A,Czerwonogród,Poland,East Małopolska
,119B,,Poland,East Małopolska
,119C,Kamieniec Podolski,Poland,East Małopolska
,119D,,Poland,East Małopolska
,119E,,Poland,East Małopolska
,119F,Trembowla,Poland,East Małopolska
,11A0,,Poland,East Małopolska
,11A1,,Poland,East Małopolska
,11A2,,Poland,East Małopolska
,11A3,,Poland,East Małopolska
,11A4,,Poland,East Małopolska
,11A5,,Poland,East Małopolska
,11A6,,Poland,East Małopolska
,11A7,,Poland,East Małopolska
,11A8,,Poland,East Małopolska
,11A9,,Poland,East Małopolska
,11AA,Latyczów,Poland,East Małopolska
,11AB,,Poland,East Małopolska
,11AC,,Poland,East Małopolska
,11AD,,Poland,East Małopolska
,11AE,,Poland,East Małopolska
,11AF,,Poland,East Małopolska
,11B0,,Moldavia,Moldavia
,11B1,,Moldavia,Moldavia
,11B2,,Moldavia,Moldavia
,11B3,,Moldavia,Moldavia
,11B4,Suceava,Moldavia,Moldavia
,11B5,,Moldavia,Moldavia
,11B6,,Moldavia,Moldavia
,11B7,Botoșani,Moldavia,Moldavia
,11B8,,Moldavia,Moldavia
,11B9,,Moldavia,Moldavia
,11BA,,Moldavia,Moldavia
,11BB,,Moldavia,Moldavia
,11BC,,Moldavia,Moldavia
,11BD,,Moldavia,Moldavia
,11BE,,Moldavia,Moldavia
,11BF,,Moldavia,Moldavia
,11C0,,Moldavia,Moldavia
,11C1,,Moldavia,Moldavia
,11C2,,Moldavia,Moldavia
,11C3,,Moldavia,Moldavia
,11C4,,Moldavia,Moldavia
,11C5,,Moldavia,Moldavia
,11C6,,Moldavia,Moldavia
,11C7,,Moldavia,Moldavia
,11C8,Iași,Moldavia,Moldavia
,11C9,,Moldavia,Moldavia
,11CA,,Moldavia,Moldavia
,11CB,Vaslui,Moldavia,Moldavia
,11CC,,Moldavia,Moldavia
,11CD,,Moldavia,Moldavia
,11CE,,Moldavia,Moldavia
,11CF,,Moldavia,Moldavia
,11D0,Chisinau,Moldavia,Moldavia
,11D1,,Moldavia,Moldavia
,11D2,Cernăuți,Moldavia,Moldavia
,11D3,,Moldavia,Moldavia
,11D4,,Moldavia,Moldavia
,11D5,,Ottomans,Moldavia
,11D6,,Moldavia,Moldavia
,11D7,,Moldavia,Moldavia
,11D8,,Moldavia,Moldavia
,11D9,,Moldavia,Moldavia
,11DA,,Moldavia,Moldavia
,11DB,,Moldavia,Moldavia
,11DC,,Moldavia,Moldavia
,11DD,,Moldavia,Moldavia
,11DE,,Moldavia,Moldavia
,11DF,,Moldavia,Moldavia
,11E0,,Moldavia,Moldavia
,11E1,,Moldavia,Moldavia
,11E2,,Moldavia,Moldavia
,11E3,,Moldavia,Moldavia
,11E4,,Moldavia,Moldavia
,11E5,,Moldavia,Moldavia
,11E6,,Moldavia,Moldavia
,11E7,,Moldavia,Moldavia
,11E8,,Moldavia,Moldavia
,11E9,,Moldavia,Moldavia
,11EA,,Moldavia,Moldavia
,11EB,,Moldavia,Moldavia
,11EC,,Moldavia,Moldavia
,11ED,,Moldavia,Moldavia
,11EE,,Moldavia,Moldavia
,11EF,,Moldavia,Moldavia
,11F0,,Moldavia,Moldavia
,11F1,,Moldavia,Moldavia
,11F2,,Moldavia,Moldavia
,11F3,,Moldavia,Moldavia
,11F4,,Moldavia,Moldavia
,11F5,,Moldavia,Moldavia
,11F6,,Moldavia,Moldavia
,11F7,,Moldavia,Moldavia
,11F8,,Moldavia,Moldavia
,11F9,,Moldavia,Moldavia
,11FA,,Moldavia,Moldavia
,11FB,,Moldavia,Moldavia
,11FC,,Wallachia,Wallachia
,11FD,,Wallachia,Wallachia
,11FE,,Wallachia,Wallachia
,11FF,,Wallachia,Wallachia
,1200,,Wallachia,Wallachia
,1201,,Wallachia,Wallachia
,1202,,Wallachia,Wallachia
,1203,,Wallachia,Wallachia
,1204,,Wallachia,Wallachia
,1205,,Wallachia,Wallachia
,1206,,Wallachia,Wallachia
,1207,,Wallachia,Wallachia
,1208,,Wallachia,Wallachia
,1209,,Wallachia,Wallachia
,120A,,Wallachia,Wallachia
,120B,,Ottomans,Wallachia
,120C,,Wallachia,Wallachia
,120D,,Wallachia,Wallachia
,120E,,Wallachia,Wallachia
,120F,,Wallachia,Wallachia
,1210,Targoviste,Wallachia,Wallachia
,1211,,Wallachia,Wallachia
,1212,,Wallachia,Wallachia
,1213,,Wallachia,Wallachia
,1214,,Wallachia,Wallachia
,1215,,Wallachia,Wallachia
,1216,,Wallachia,Wallachia
,1217,,Ottomans,Wallachia
,1218,,Wallachia,Wallachia
,1219,,Wallachia,Wallachia
,121A,,Wallachia,Wallachia
,121B,,Wallachia,Wallachia
,121C,,Wallachia,Wallachia
,121D,,Wallachia,Wallachia
,121E,,Wallachia,Wallachia
,121F,,Wallachia,Wallachia
,1220,,Wallachia,Wallachia
,1221,,Wallachia,Wallachia
,1222,,Wallachia,Wallachia
,1223,,Wallachia,Wallachia
,1224,,Wallachia,Wallachia
,1225,,Wallachia,Wallachia
,1226,,Wallachia,Wallachia
,1227,,Wallachia,Wallachia
,1228,,Wallachia,Wallachia
,1229,,Ottomans,Wallachia
,122A,,Wallachia,Wallachia
,122B,,Ottomans,Wallachia
,122C,,Wallachia,Wallachia
,122D,,Wallachia,Wallachia
,122E,,Wallachia,Wallachia
,122F,,Wallachia,Wallachia
,1230,,Wallachia,Wallachia
,1231,,Wallachia,Wallachia
,1232,,Wallachia,Wallachia
,1233,,Wallachia,Wallachia
,1234,,Székely,Transylvania
,1235,,Székely,Transylvania
,1236,,Székely,Transylvania
,1237,,Székely,Transylvania
,1238,,Székely,Transylvania
,1239,,Székely,Transylvania
,123A,,Székely,Transylvania
,123B,,Székely,Transylvania
,123C,,Székely,Transylvania
,123D,,Székely,Transylvania
,123E,,Székely,Transylvania
,123F,,Székely,Transylvania
,1240,,Székely,Transylvania
,1241,,Saxon Transylvania,Transylvania
,1242,,Saxon Transylvania,Transylvania
,1243,,Saxon Transylvania,Transylvania
,1244,,Saxon Transylvania,Transylvania
,1245,,Saxon Transylvania,Transylvania
,1246,,Saxon Transylvania,Transylvania
,1247,,Saxon Transylvania,Transylvania
,1248,,Saxon Transylvania,Transylvania
,1249,,Saxon Transylvania,Transylvania
,124A,,Transylvania,Transylvania
,124B,,Transylvania,Transylvania
,124C,,Wallachia,Transylvania
,124D,,Wallachia,Transylvania
,124E,,Wallachia,Transylvania
,124F,,Transylvania,Transylvania
,1250,,Transylvania,Transylvania
,1251,,Transylvania,Transylvania
,1252,,Transylvania,Transylvania
,1253,,Transylvania,Transylvania
,1254,,Transylvania,Transylvania
,1255,,Transylvania,Transylvania
,1256,,Transylvania,Transylvania
,1257,,Transylvania,Transylvania
,1258,,Transylvania,Transylvania
,1259,,Transylvania,Transylvania
,125A,,Transylvania,Transylvania
,125B,,Transylvania,Transylvania
,125C,,Transylvania,Transylvania
,125D,,Transylvania,Transylvania
,125E,,Transylvania,Transylvania
,125F,,Transylvania,Transylvania
,1260,,Transylvania,Transylvania
,1261,,Saxon Transylvania,Transylvania
,1262,,Saxon Transylvania,Transylvania
,1263,,Transylvania,Transylvania
,1264,,Transylvania,Transylvania
,1265,,Transylvania,Transylvania
,1266,,Hungary,Bihar
,1267,,Hungary,Bihar
,1268,,Hungary,Bihar
,1269,,Hungary,Bihar
,126A,,Hungary,Bihar
,126B,Szatmárnémeti,Hungary,Bihar
,126C,,Hungary,Bihar
,126D,,Hungary,Kassa
,126E,,Hungary,Kassa
,126F,,Hungary,Kassa
,1270,,Hungary,Kassa
,1271,,Hungary,Kassa
,1272,Nagyszőlős,Hungary,Kassa
,1273,,Hungary,Kassa
,1274,,Hungary,Kassa
,1275,,Hungary,Kassa
,1276,,Hungary,Kassa
,1277,,Hungary,Kassa
,1278,,Hungary,Kassa
,1279,,Hungary,Kassa
,127A,,Hungary,Kassa
,127B,Beregszász,Hungary,Kassa
,127C,,Hungary,Bihar
,127D,,Hungary,Bihar
,127E,,Hungary,Bihar
,127F,,Hungary,Bihar
,1280,,Hungary,Kassa
,1281,,Hungary,Kassa
,1282,Kassa,Hungary,Kassa
,1283,Miskolc,Hungary,Kassa
,1284,,Hungary,Kassa
,1285,,Hungary,Kassa
,1286,,Hungary,Kassa
,1287,,Hungary,Kassa
,1288,,Hungary,Kassa
,1289,,Hungary,Kassa
,128A,Lőcse,Hungary,Kassa
,128B,Késmárk,Hungary,Kassa
,128C,,Hungary,Nyitra
,128D,,Hungary,Nyitra
,128E,Rózsahegy,Hungary,Nyitra
,128F,Árvaváralja,Hungary,Nyitra
,1290,,Hungary,Nyitra
,1291,,Hungary,Nyitra
,1292,Turócszentmárton,Hungary,Nyitra
,1293,,Hungary,Nyitra
,1294,,Hungary,Nyitra
,1295,,Hungary,Nyitra
,1296,Trencsén,Hungary,Nyitra
,1297,,Hungary,Nyitra
,1298,,Hungary,Nyitra
,1299,Bazin,Hungary,Nyitra
,129A,,Hungary,Nyitra
,129B,Poszony,Hungary,Nyitra
,129C,,Hungary,Nyitra
,129D,,Hungary,Nyitra
,129E,Komárom,Hungary,Nyitra
,129F,,Hungary,Nyitra
,12A0,Nyitra,Hungary,Nyitra
,12A1,,Hungary,Nyitra
,12A2,,Hungary,Nyitra
,12A3,,Hungary,Nyitra
,12A4,,Hungary,Nyitra
,12A5,,Hungary,Pest
,12A6,,Hungary,Nyitra
,12A7,,Hungary,Nyitra
,12A8,,Hungary,Nyitra
,12A9,,Hungary,Pest
,12AA,Vác,Hungary,Pest
,12AB,,Hungary,Pest
,12AC,Eger,Hungary,Pest
,12AD,,Hungary,Pest
,12AE,,Hungary,Pest
,12AF,,Hungary,Bihar
,12B0,,Hungary,Bihar
,12B1,Debrecen,Hungary,Bihar
,12B2,Nagyvárad,Hungary,Bihar
,12B3,,Hungary,Bihar
,12B4,,Hungary,Bihar
,12B5,,Hungary,Bihar
,12B6,,Hungary,Bihar
,12B7,,Nagykunság,Bihar
,12B8,,Hungary,Bihar
,12B9,,Jászság,Pest
,12BA,,Hungary,Pest
,12BB,,Hungary,Pest
,12BC,,Hungary,Pest
,12BD,Pest,Hungary,Pest
,12BE,Buda,Hungary,Pannonia
,12BF,Visegrád,Hungary,Pannonia
,12C0,Esztergom,Hungary,Pannonia
,12C1,Komárom,Hungary,Pannonia
,12C2,,Hungary,Pannonia
,12C3,Székesfehérvár,Hungary,Pannonia
,12C4,,Hungary,Pannonia
,12C5,,Hungary,Pannonia
,12C6,,Hungary,Pest
,12C7,,Hungary,Pest
,12C8,,Kiskunság,Pest
,12C9,Szeged,Hungary,Pest
,12CA,,Nagykunság,Bihar
,12CB,,Hungary,Bihar
,12CC,,Hungary,Bihar
,12CD,,Hungary,Bihar
,12CE,,Hungary,Bihar
,12CF,,Hungary,Bihar
,12D0,,Hungary,Bihar
,12D1,,Hungary,Bihar
,12D2,,Hungary,Temes
,12D3,,Hungary,Temes
,12D4,Nagycsanád,Hungary,Temes
,12D5,,Hungary,Temes
,12D6,,Hungary,Temes
,12D7,,Hungary,Temes
,12D8,Törökbecse,Hungary,Temes
,12D9,,Ottomans,Temes
,12DA,,Hungary,Temes
,12DB,,Ottomans,Temes
,12DC,Temesvár,Ottomans,Temes
,12DD,,Ottomans,Temes
,12DE,,Hungary,Temes
,12DF,,Hungary,Temes
,12E0,,Ottomans,Temes
